Least-squares	SpotMedian Ch1=635nm		SpotMedian Ch2= nm		
y=ax+b	Gain1-Gain2	Gain1-Gain3	Gain1-Gain2	Gain1-Gain3
a	0.518	0.283	-	-
b	14.714	23.185	-	-
r2	0.999708	0.999497	-	-

						SpotMedian		BG_Median		Gain1		Gain2		Gain3
Cell	Block	Column	Row	G_Name	G_ID	635nm	 nm	635nm	 nm	Flag_635	Flag_ 	Flag_635	Flag_ 	Flag_635	Flag_ 
3	1	1	1	hsa-miR-28-3p	MIMAT0004502	82.695606	-	121.164764	-	OK	-	OK	-	OK	-
3	1	2	1	hsa-miR-27a-5p	MIMAT0004501	71.677807	-	37.395727	-	OK	-	OK	-	OK	-
3	1	3	1	hsa-miR-518b	MIMAT0002844	76.127544	-	47.410329	-	OK	-	OK	-	OK	-
3	1	4	1	hsa-miR-520b	MIMAT0002843	75.531094	-	47.976351	-	OK	-	OK	-	OK	-
3	1	5	1	hsa-miR-498	MIMAT0002824	99.815655	-	57.784159	-	OK	-	OK	-	OK	-
3	1	6	1	hsa-miR-512-3p	MIMAT0002823	77.541120	-	61.587956	-	OK	-	OK	-	OK	-
3	1	7	1	hsa-miR-491-5p	MIMAT0002807	76.776094	-	45.461831	-	OK	-	OK	-	OK	-
3	1	8	1	hsa-miR-490-3p	MIMAT0002806	78.515027	-	63.663160	-	OK	-	OK	-	OK	-
3	1	9	1	hsa-miR-452-5p	MIMAT0001635	71.673721	-	46.476930	-	OK	-	OK	-	OK	-
3	1	10	1	hsa-miR-451a	MIMAT0001631	147.995164	-	132.354056	-	OK	-	OK	-	OK	-
3	1	1	2	hsa-miR-1302	MIMAT0005890	72.298228	-	60.863002	-	OK	-	OK	-	OK	-
3	1	2	2	hsa-miR-548l	MIMAT0005889	74.790133	-	48.432873	-	OK	-	OK	-	OK	-
3	1	3	2	hsa-miR-1208	MIMAT0005873	78.506928	-	47.899697	-	OK	-	OK	-	OK	-
3	1	4	2	hsa-miR-1207-3p	MIMAT0005872	81.034981	-	51.676978	-	OK	-	OK	-	OK	-
3	1	5	2	hsa-miR-124-5p	MIMAT0004591	74.410626	-	47.969566	-	OK	-	OK	-	OK	-
3	1	6	2	hsa-miR-122-3p	MIMAT0004590	75.308203	-	46.432502	-	OK	-	OK	-	OK	-
3	1	7	2	"hsa-miR-199a-3p, hsa-miR-199b-3p"	"MIMAT0000232, MIMAT0004563"	73.254061	-	34.372811	-	OK	-	OK	-	OK	-
3	1	8	2	hsa-miR-196a-3p	MIMAT0004562	72.219870	-	47.913267	-	OK	-	OK	-	OK	-
3	1	9	2	hsa-miR-16-2-3p	MIMAT0004518	73.296221	-	57.510270	-	OK	-	OK	-	OK	-
3	1	10	2	hsa-miR-106a-3p	MIMAT0004517	73.617472	-	49.454220	-	OK	-	OK	-	OK	-
3	1	1	3	hsa-miR-4281	MIMAT0016907	891.188035	-	1026.127225	-	OK	-	OK	-	OK	-
3	1	2	3	hsa-miR-4271	MIMAT0016901	135.252594	-	101.780221	-	OK	-	OK	-	OK	-
3	1	3	3	hsa-miR-3130-3p	MIMAT0014994	81.721750	-	47.665190	-	OK	-	OK	-	OK	-
3	1	4	3	hsa-miR-4285	MIMAT0016913	73.211872	-	44.914713	-	OK	-	OK	-	OK	-
3	1	5	3	hsa-miR-2277-3p	MIMAT0011777	78.316201	-	52.314316	-	OK	-	OK	-	OK	-
3	1	6	3	hsa-miR-2276-3p	MIMAT0011775	78.356333	-	46.810801	-	OK	-	OK	-	OK	-
3	1	7	3	hsa-miR-1270	MIMAT0005924	72.061349	-	44.225048	-	OK	-	OK	-	OK	-
3	1	8	3	hsa-miR-1269a	MIMAT0005923	74.824274	-	46.324246	-	OK	-	OK	-	OK	-
3	1	9	3	hsa-miR-1255a	MIMAT0005906	75.009032	-	50.092300	-	OK	-	OK	-	OK	-
3	1	10	3	hsa-miR-1254	MIMAT0005905	93.510595	-	61.108265	-	OK	-	OK	-	OK	-
3	1	1	4	hsa-miR-4424	MIMAT0018939	73.260074	-	47.928200	-	OK	-	OK	-	OK	-
3	1	2	4	hsa-miR-4785	MIMAT0019949	71.928798	-	54.110502	-	OK	-	OK	-	OK	-
3	1	3	4	hsa-miR-4680-5p	MIMAT0019764	76.035104	-	55.652115	-	OK	-	OK	-	OK	-
3	1	4	4	hsa-miR-3124-3p	MIMAT0019200	73.693823	-	45.225419	-	OK	-	OK	-	OK	-
3	1	5	4	hsa-miR-4722-3p	MIMAT0019837	83.781933	-	48.722936	-	OK	-	OK	-	OK	-
3	1	6	4	hsa-miR-3140-5p	MIMAT0019204	74.711897	-	54.229348	-	OK	-	OK	-	OK	-
3	1	7	4	hsa-miR-4709-5p	MIMAT0019811	83.500814	-	51.910122	-	OK	-	OK	-	OK	-
3	1	8	4	hsa-miR-3973	MIMAT0019358	75.555282	-	41.242795	-	OK	-	OK	-	OK	-
3	1	9	4	hsa-miR-3186-3p	MIMAT0015068	79.306146	-	47.973826	-	OK	-	OK	-	OK	-
3	1	10	4	hsa-miR-3065-5p	MIMAT0015066	76.579245	-	47.218180	-	OK	-	OK	-	OK	-
3	1	1	5	hsa-miR-4483	MIMAT0019017	86.388243	-	63.347656	-	OK	-	OK	-	OK	-
3	1	2	5	hsa-miR-4525	MIMAT0019064	241.145727	-	121.129022	-	OK	-	OK	-	OK	-
3	1	3	5	S-Probe28	S-Probe28	43553.000000	-	41533.000000	-	OK	-	OK	-	OK	-
3	1	4	5	S-Probe27	S-Probe27	1607.568941	-	1962.524629	-	OK	-	OK	-	OK	-
3	1	5	5	S-Probe26	S-Probe26	5076.553017	-	5705.889677	-	OK	-	OK	-	OK	-
3	1	6	5	S-Probe25	S-Probe25	74.071273	-	44.805920	-	OK	-	OK	-	OK	-
3	1	7	5	S-Probe24	S-Probe24	229.786504	-	170.899472	-	OK	-	OK	-	OK	-
3	1	8	5	S-Probe23	S-Probe23	71.715932	-	46.880875	-	OK	-	OK	-	OK	-
3	1	9	5	S-Probe22	S-Probe22	100.952211	-	57.918021	-	OK	-	OK	-	OK	-
3	1	10	5	S-Probe21	S-Probe21	377.449656	-	228.938173	-	OK	-	OK	-	OK	-
3	1	1	6	hsa-miR-5194	MIMAT0021125	74.394610	-	54.118733	-	OK	-	OK	-	OK	-
3	1	2	6	hsa-miR-5193	MIMAT0021124	84.187583	-	47.861765	-	OK	-	OK	-	OK	-
3	1	3	6	hsa-miR-5087	MIMAT0021079	79.866384	-	43.553955	-	OK	-	OK	-	OK	-
3	1	4	6	hsa-miR-5011-3p	MIMAT0021046	81.362323	-	38.861931	-	OK	-	OK	-	OK	-
3	1	5	6	hsa-miR-4501	MIMAT0019037	78.472838	-	40.795413	-	OK	-	OK	-	OK	-
3	1	6	6	hsa-miR-4802-5p	MIMAT0019981	79.699619	-	45.829002	-	OK	-	OK	-	OK	-
3	1	7	6	hsa-miR-4802-3p	MIMAT0019982	84.370220	-	48.072653	-	OK	-	OK	-	OK	-
3	1	8	6	hsa-miR-4801	MIMAT0019980	82.161418	-	54.888403	-	OK	-	OK	-	OK	-
3	1	9	6	hsa-miR-4715-3p	MIMAT0019825	79.755891	-	54.625476	-	OK	-	OK	-	OK	-
3	1	10	6	hsa-miR-4658	MIMAT0019725	83.434539	-	52.858454	-	OK	-	OK	-	OK	-
3	1	1	7	hsa-miR-329-5p	MIMAT0026555	73.470860	-	59.047789	-	OK	-	OK	-	OK	-
3	1	2	7	hsa-miR-433-5p	MIMAT0026554	81.253880	-	47.076707	-	OK	-	OK	-	OK	-
3	1	3	7	hsa-let-7c-3p	MIMAT0026472	83.159411	-	43.070005	-	OK	-	OK	-	OK	-
3	1	4	7	hsa-miR-450a-1-3p	MIMAT0022700	73.862421	-	46.114019	-	OK	-	OK	-	OK	-
3	1	5	7	hsa-miR-6717-5p	MIMAT0025846	83.215683	-	53.073313	-	OK	-	OK	-	OK	-
3	1	6	7	hsa-miR-6716-3p	MIMAT0025845	82.376312	-	47.002784	-	OK	-	OK	-	OK	-
3	1	7	7	hsa-miR-5583-3p	MIMAT0022282	76.350363	-	43.584731	-	OK	-	OK	-	OK	-
3	1	8	7	hsa-miR-5583-5p	MIMAT0022281	71.972964	-	44.495131	-	OK	-	OK	-	OK	-
3	1	9	7	hsa-miR-548ar-3p	MIMAT0022266	74.623462	-	44.143968	-	OK	-	OK	-	OK	-
3	1	10	7	hsa-miR-548ar-5p	MIMAT0022265	78.856307	-	42.214457	-	OK	-	OK	-	OK	-
3	1	1	8	hsa-miR-6830-5p	MIMAT0027560	82.868289	-	77.559493	-	OK	-	OK	-	OK	-
3	1	2	8	hsa-miR-6829-3p	MIMAT0027559	82.816002	-	61.584605	-	OK	-	OK	-	OK	-
3	1	3	8	hsa-miR-6822-5p	MIMAT0027544	88.500692	-	72.626342	-	OK	-	OK	-	OK	-
3	1	4	8	hsa-miR-6821-3p	MIMAT0027543	77.428599	-	51.952479	-	OK	-	OK	-	OK	-
3	1	5	8	hsa-miR-6814-5p	MIMAT0027528	81.593212	-	55.295866	-	OK	-	OK	-	OK	-
3	1	6	8	hsa-miR-6813-3p	MIMAT0027527	84.305972	-	81.167086	-	OK	-	OK	-	OK	-
3	1	7	8	hsa-miR-6806-5p	MIMAT0027512	119.905547	-	100.944696	-	OK	-	OK	-	OK	-
3	1	8	8	hsa-miR-6805-3p	MIMAT0027511	250.179470	-	251.576138	-	OK	-	OK	-	OK	-
3	1	9	8	hsa-miR-580-5p	MIMAT0026617	72.063326	-	58.158858	-	OK	-	OK	-	OK	-
3	1	10	8	hsa-miR-579-5p	MIMAT0026616	79.856307	-	58.947433	-	OK	-	OK	-	OK	-
3	1	1	9	No Probe	No Probe	70.384606	-	50.499391	-	OK	-	OK	-	OK	-
3	1	2	9	No Probe	No Probe	77.679712	-	54.222108	-	OK	-	OK	-	OK	-
3	1	3	9	hsa-miR-4485-5p	MIMAT0032116	81.735810	-	80.590351	-	OK	-	OK	-	OK	-
3	1	4	9	hsa-miR-1-5p	MIMAT0031892	80.627302	-	60.877027	-	OK	-	OK	-	OK	-
3	1	5	9	hsa-miR-8089	MIMAT0031016	127.724663	-	95.649421	-	OK	-	OK	-	OK	-
3	1	6	9	hsa-miR-8088	MIMAT0031015	71.611531	-	51.858620	-	OK	-	OK	-	OK	-
3	1	7	9	hsa-miR-8073	MIMAT0031000	113.500142	-	96.386162	-	OK	-	OK	-	OK	-
3	1	8	9	hsa-miR-8072	MIMAT0030999	3771.887742	-	4223.393224	-	OK	-	OK	-	OK	-
3	1	9	9	hsa-miR-8057	MIMAT0030984	80.352247	-	43.817420	-	OK	-	OK	-	OK	-
3	1	10	9	hsa-miR-8056	MIMAT0030983	73.836379	-	54.881247	-	OK	-	OK	-	OK	-
3	1	1	10	BLANK	BLANK	73.695758	-	55.263557	-	OK	-	OK	-	OK	-
3	1	2	10	BLANK	BLANK	68.900770	-	56.351710	-	OK	-	OK	-	OK	-
3	1	3	10	BLANK	BLANK	72.589423	-	50.343811	-	OK	-	OK	-	OK	-
3	1	4	10	BLANK	BLANK	75.021043	-	51.047129	-	OK	-	OK	-	OK	-
3	1	5	10	BLANK	BLANK	71.191893	-	58.159479	-	OK	-	OK	-	OK	-
3	1	6	10	BLANK	BLANK	68.605562	-	56.706679	-	OK	-	OK	-	OK	-
3	1	7	10	BLANK	BLANK	73.758092	-	50.372768	-	OK	-	OK	-	OK	-
3	1	8	10	BLANK	BLANK	74.555159	-	61.077035	-	OK	-	OK	-	OK	-
3	1	9	10	BLANK	BLANK	73.653692	-	50.381288	-	OK	-	OK	-	OK	-
3	1	10	10	BLANK	BLANK	78.858314	-	55.425096	-	OK	-	OK	-	OK	-
3	2	1	1	hsa-miR-518e-3p	MIMAT0002861	74.848360	-	57.840913	-	OK	-	OK	-	OK	-
3	2	2	1	"hsa-miR-516b-3p, hsa-miR-516a-3p"	"MIMAT0002860, MIMAT0006778"	71.966923	-	46.706639	-	OK	-	OK	-	OK	-
3	2	3	1	hsa-miR-203a-3p	MIMAT0000264	74.019087	-	58.858825	-	OK	-	OK	-	OK	-
3	2	4	1	hsa-miR-199b-5p	MIMAT0000263	78.267948	-	56.180742	-	OK	-	OK	-	OK	-
3	2	5	1	hsa-miR-199a-5p	MIMAT0000231	76.169661	-	60.965180	-	OK	-	OK	-	OK	-
3	2	6	1	hsa-miR-198	MIMAT0000228	75.661638	-	56.406729	-	OK	-	OK	-	OK	-
3	2	7	1	hsa-miR-93-5p	MIMAT0000093	75.081349	-	58.562144	-	OK	-	OK	-	OK	-
3	2	8	1	hsa-miR-92a-3p	MIMAT0000092	76.916613	-	54.173957	-	OK	-	OK	-	OK	-
3	2	9	1	hsa-miR-21-5p	MIMAT0000076	72.740048	-	53.151785	-	OK	-	OK	-	OK	-
3	2	10	1	hsa-miR-20a-5p	MIMAT0000075	70.946893	-	45.874256	-	OK	-	OK	-	OK	-
3	2	1	2	hsa-miR-34b-3p	MIMAT0004676	78.123416	-	53.836984	-	OK	-	OK	-	OK	-
3	2	2	2	hsa-miR-219a-2-3p	MIMAT0004675	75.617472	-	49.932377	-	OK	-	OK	-	OK	-
3	2	3	2	hsa-miR-138-1-3p	MIMAT0004607	79.508913	-	56.069879	-	OK	-	OK	-	OK	-
3	2	4	2	hsa-miR-136-3p	MIMAT0004606	80.016958	-	55.751562	-	OK	-	OK	-	OK	-
3	2	5	2	hsa-miR-551b-3p	MIMAT0003233	78.039016	-	70.211558	-	OK	-	OK	-	OK	-
3	2	6	2	hsa-miR-568	MIMAT0003232	72.645622	-	50.321638	-	OK	-	OK	-	OK	-
3	2	7	2	hsa-miR-552-3p	MIMAT0003215	75.486927	-	59.877276	-	OK	-	OK	-	OK	-
3	2	8	2	hsa-miR-551a	MIMAT0003214	75.920627	-	59.806703	-	OK	-	OK	-	OK	-
3	2	9	2	hsa-miR-506-3p	MIMAT0002878	73.623513	-	54.762607	-	OK	-	OK	-	OK	-
3	2	10	2	hsa-miR-513a-5p	MIMAT0002877	76.053250	-	58.277499	-	OK	-	OK	-	OK	-
3	2	1	3	hsa-miR-1914-5p	MIMAT0007889	80.555058	-	59.452644	-	OK	-	OK	-	OK	-
3	2	2	3	hsa-miR-1913	MIMAT0007888	102.574588	-	99.575869	-	OK	-	OK	-	OK	-
3	2	3	3	hsa-miR-675-3p	MIMAT0006790	80.420529	-	58.985448	-	OK	-	OK	-	OK	-
3	2	4	3	hsa-miR-1468-5p	MIMAT0006789	78.083233	-	50.392871	-	OK	-	OK	-	OK	-
3	2	5	3	hsa-miR-1288-3p	MIMAT0005942	84.171567	-	60.958933	-	OK	-	OK	-	OK	-
3	2	6	3	hsa-miR-1284	MIMAT0005941	74.424687	-	47.244075	-	OK	-	OK	-	OK	-
3	2	7	3	hsa-miR-486-3p	MIMAT0004762	242.199754	-	198.528990	-	OK	-	OK	-	OK	-
3	2	8	3	hsa-miR-483-5p	MIMAT0004761	81.207685	-	56.399861	-	OK	-	OK	-	OK	-
3	2	9	3	hsa-miR-342-5p	MIMAT0004694	94.331841	-	72.055357	-	OK	-	OK	-	OK	-
3	2	10	3	hsa-miR-330-5p	MIMAT0004693	78.992842	-	57.736174	-	OK	-	OK	-	OK	-
3	2	1	4	hsa-miR-3652	MIMAT0018072	99.444290	-	73.441267	-	OK	-	OK	-	OK	-
3	2	2	4	hsa-miR-3651	MIMAT0018071	81.273939	-	59.196130	-	OK	-	OK	-	OK	-
3	2	3	4	hsa-miR-3616-3p	MIMAT0017996	85.677409	-	69.621834	-	OK	-	OK	-	OK	-
3	2	4	4	hsa-miR-3616-5p	MIMAT0017995	73.999007	-	44.376823	-	OK	-	OK	-	OK	-
3	2	5	4	hsa-miR-2355-3p	MIMAT0017950	78.695707	-	48.550976	-	OK	-	OK	-	OK	-
3	2	6	4	hsa-miR-3200-5p	MIMAT0017392	74.643514	-	41.202586	-	OK	-	OK	-	OK	-
3	2	7	4	hsa-miR-4290	MIMAT0016921	78.741830	-	51.536497	-	OK	-	OK	-	OK	-
3	2	8	4	hsa-miR-3177-3p	MIMAT0015054	82.864203	-	53.892292	-	OK	-	OK	-	OK	-
3	2	9	4	hsa-miR-378b	MIMAT0014999	76.521039	-	40.599293	-	OK	-	OK	-	OK	-
3	2	10	4	hsa-miR-4264	MIMAT0016899	73.169712	-	49.362550	-	OK	-	OK	-	OK	-
3	2	1	5	hsa-miR-4434	MIMAT0018950	81.111261	-	53.925055	-	OK	-	OK	-	OK	-
3	2	2	5	hsa-miR-4515	MIMAT0019052	91.757572	-	68.771249	-	OK	-	OK	-	OK	-
3	2	3	5	Spike Control 2	Spike Control 2	44647.000000	-	42302.000000	-	OK	-	OK	-	OK	-
3	2	4	5	S-Probe2	S-Probe2	91.048817	-	67.992810	-	OK	-	OK	-	OK	-
3	2	5	5	S-Probe1	S-Probe1	132.782747	-	115.557336	-	OK	-	OK	-	OK	-
3	2	6	5	QC-Probe	QC-Probe	98.466254	-	87.290441	-	OK	-	OK	-	OK	-
3	2	7	5	Spike Control 2	Spike Control 2	45565.000000	-	36426.324326	-	OK	-	OK	-	OK	-
3	2	8	5	S-Probe2	S-Probe2	97.024558	-	67.385134	-	OK	-	OK	-	OK	-
3	2	9	5	S-Probe1	S-Probe1	148.145810	-	117.264500	-	OK	-	OK	-	OK	-
3	2	10	5	Negative Control 2	Negative Control 2	76.416639	-	52.092300	-	OK	-	OK	-	OK	-
3	2	1	6	hsa-miR-4793-3p	MIMAT0019966	78.976826	-	50.162169	-	OK	-	OK	-	OK	-
3	2	2	6	hsa-miR-4682	MIMAT0019767	79.609279	-	49.087586	-	OK	-	OK	-	OK	-
3	2	3	6	hsa-miR-4716-5p	MIMAT0019826	83.880249	-	58.902716	-	OK	-	OK	-	OK	-
3	2	4	6	hsa-miR-4712-5p	MIMAT0019818	85.526835	-	45.606078	-	OK	-	OK	-	OK	-
3	2	5	6	hsa-miR-548ae-3p	MIMAT0018954	72.908696	-	46.076996	-	OK	-	OK	-	OK	-
3	2	6	6	hsa-miR-548ac	MIMAT0018938	74.464869	-	43.980322	-	OK	-	OK	-	OK	-
3	2	7	6	hsa-miR-4799-5p	MIMAT0019976	76.201796	-	64.782626	-	OK	-	OK	-	OK	-
3	2	8	6	hsa-miR-4790-5p	MIMAT0019961	78.209764	-	42.236176	-	OK	-	OK	-	OK	-
3	2	9	6	hsa-miR-3529-5p	MIMAT0019828	83.749849	-	53.454963	-	OK	-	OK	-	OK	-
3	2	10	6	hsa-miR-4650-3p	MIMAT0019714	80.135397	-	51.088040	-	OK	-	OK	-	OK	-
3	2	1	7	hsa-miR-5701	MIMAT0022494	72.635596	-	47.880504	-	OK	-	OK	-	OK	-
3	2	2	7	hsa-miR-5700	MIMAT0022493	72.683798	-	50.811378	-	OK	-	OK	-	OK	-
3	2	3	7	hsa-miR-5687	MIMAT0022478	72.818283	-	44.694602	-	OK	-	OK	-	OK	-
3	2	4	7	hsa-miR-5692c	MIMAT0022476	71.689839	-	46.943133	-	OK	-	OK	-	OK	-
3	2	5	7	hsa-miR-5589-3p	MIMAT0022298	74.266115	-	56.944620	-	OK	-	OK	-	OK	-
3	2	6	7	hsa-miR-5589-5p	MIMAT0022297	78.382425	-	47.328960	-	OK	-	OK	-	OK	-
3	2	7	7	hsa-miR-4772-5p	MIMAT0019926	75.137548	-	47.940608	-	OK	-	OK	-	OK	-
