Least-squares	SpotMedian Ch1=635nm		SpotMedian Ch2= nm		
y=ax+b	Gain1-Gain2	Gain1-Gain3	Gain1-Gain2	Gain1-Gain3
a	0.516	0.283	-	-
b	-0.727	-1.511	-	-
r2	0.999756	0.999870	-	-

						SpotMedian		BG_Median		Gain1		Gain2		Gain3
Cell	Block	Column	Row	G_Name	G_ID	635nm	 nm	635nm	 nm	Flag_635	Flag_ 	Flag_635	Flag_ 	Flag_635	Flag_ 
3	1	1	1	hsa-miR-28-3p	MIMAT0004502	37.140391	-	46.142240	-	OK	-	OK	-	OK	-
3	1	2	1	hsa-miR-27a-5p	MIMAT0004501	37.882098	-	38.629400	-	OK	-	OK	-	OK	-
3	1	3	1	hsa-miR-518b	MIMAT0002844	42.487743	-	41.232137	-	OK	-	OK	-	OK	-
3	1	4	1	hsa-miR-520b	MIMAT0002843	40.694892	-	39.540655	-	OK	-	OK	-	OK	-
3	1	5	1	hsa-miR-498	MIMAT0002824	85.000180	-	73.471312	-	OK	-	OK	-	OK	-
3	1	6	1	hsa-miR-512-3p	MIMAT0002823	41.576319	-	36.183650	-	OK	-	OK	-	OK	-
3	1	7	1	hsa-miR-491-5p	MIMAT0002807	84.787391	-	80.046253	-	OK	-	OK	-	OK	-
3	1	8	1	hsa-miR-490-3p	MIMAT0002806	34.930647	-	35.085403	-	OK	-	OK	-	OK	-
3	1	9	1	hsa-miR-452-5p	MIMAT0001635	31.396537	-	33.895774	-	OK	-	OK	-	OK	-
3	1	10	1	hsa-miR-451a	MIMAT0001631	46.303723	-	54.746855	-	OK	-	OK	-	OK	-
3	1	1	2	hsa-miR-1302	MIMAT0005890	30.932607	-	33.740124	-	OK	-	OK	-	OK	-
3	1	2	2	hsa-miR-548l	MIMAT0005889	36.964892	-	43.167122	-	OK	-	OK	-	OK	-
3	1	3	2	hsa-miR-1208	MIMAT0005873	44.229450	-	36.797990	-	OK	-	OK	-	OK	-
3	1	4	2	hsa-miR-1207-3p	MIMAT0005872	48.861280	-	49.730613	-	OK	-	OK	-	OK	-
3	1	5	2	hsa-miR-124-5p	MIMAT0004591	40.859735	-	31.005694	-	OK	-	OK	-	OK	-
3	1	6	2	hsa-miR-122-3p	MIMAT0004590	37.895032	-	36.155396	-	OK	-	OK	-	OK	-
3	1	7	2	"hsa-miR-199a-3p, hsa-miR-199b-3p"	"MIMAT0000232, MIMAT0004563"	36.341298	-	35.604989	-	OK	-	OK	-	OK	-
3	1	8	2	hsa-miR-196a-3p	MIMAT0004562	35.048453	-	39.953697	-	OK	-	OK	-	OK	-
3	1	9	2	hsa-miR-16-2-3p	MIMAT0004518	41.662015	-	45.635806	-	OK	-	OK	-	OK	-
3	1	10	2	hsa-miR-106a-3p	MIMAT0004517	34.581784	-	29.674247	-	OK	-	OK	-	OK	-
3	1	1	3	hsa-miR-4281	MIMAT0016907	3111.327815	-	3148.225196	-	OK	-	OK	-	OK	-
3	1	2	3	hsa-miR-4271	MIMAT0016901	402.117451	-	395.193119	-	OK	-	OK	-	OK	-
3	1	3	3	hsa-miR-3130-3p	MIMAT0014994	45.192160	-	40.413874	-	OK	-	OK	-	OK	-
3	1	4	3	hsa-miR-4285	MIMAT0016913	40.468709	-	36.317980	-	OK	-	OK	-	OK	-
3	1	5	3	hsa-miR-2277-3p	MIMAT0011777	43.248626	-	48.880790	-	OK	-	OK	-	OK	-
3	1	6	3	hsa-miR-2276-3p	MIMAT0011775	59.444101	-	48.201654	-	OK	-	OK	-	OK	-
3	1	7	3	hsa-miR-1270	MIMAT0005924	38.466573	-	42.862319	-	OK	-	OK	-	OK	-
3	1	8	3	hsa-miR-1269a	MIMAT0005923	32.682691	-	31.755847	-	OK	-	OK	-	OK	-
3	1	9	3	hsa-miR-1255a	MIMAT0005906	31.044488	-	27.883433	-	OK	-	OK	-	OK	-
3	1	10	3	hsa-miR-1254	MIMAT0005905	132.639261	-	124.746281	-	OK	-	OK	-	OK	-
3	1	1	4	hsa-miR-4424	MIMAT0018939	34.939934	-	40.835613	-	OK	-	OK	-	OK	-
3	1	2	4	hsa-miR-4785	MIMAT0019949	40.866887	-	43.280686	-	OK	-	OK	-	OK	-
3	1	3	4	hsa-miR-4680-5p	MIMAT0019764	34.677369	-	40.220473	-	OK	-	OK	-	OK	-
3	1	4	4	hsa-miR-3124-3p	MIMAT0019200	34.471129	-	33.858209	-	OK	-	OK	-	OK	-
3	1	5	4	hsa-miR-4722-3p	MIMAT0019837	62.003618	-	54.211019	-	OK	-	OK	-	OK	-
3	1	6	4	hsa-miR-3140-5p	MIMAT0019204	33.067169	-	35.058359	-	OK	-	OK	-	OK	-
3	1	7	4	hsa-miR-4709-5p	MIMAT0019811	42.345120	-	35.823210	-	OK	-	OK	-	OK	-
3	1	8	4	hsa-miR-3973	MIMAT0019358	40.603414	-	42.972573	-	OK	-	OK	-	OK	-
3	1	9	4	hsa-miR-3186-3p	MIMAT0015068	40.696261	-	50.960837	-	OK	-	OK	-	OK	-
3	1	10	4	hsa-miR-3065-5p	MIMAT0015066	37.994122	-	37.454131	-	OK	-	OK	-	OK	-
3	1	1	5	hsa-miR-4483	MIMAT0019017	71.516130	-	65.933441	-	OK	-	OK	-	OK	-
3	1	2	5	hsa-miR-4525	MIMAT0019064	579.045603	-	404.329617	-	OK	-	OK	-	OK	-
3	1	3	5	S-Probe28	S-Probe28	47117.000000	-	47810.000000	-	OK	-	OK	-	OK	-
3	1	4	5	S-Probe27	S-Probe27	277.710278	-	297.701728	-	OK	-	OK	-	OK	-
3	1	5	5	S-Probe26	S-Probe26	1944.382605	-	1990.641860	-	OK	-	OK	-	OK	-
3	1	6	5	S-Probe25	S-Probe25	35.958650	-	29.817956	-	OK	-	OK	-	OK	-
3	1	7	5	S-Probe24	S-Probe24	589.852627	-	575.636545	-	OK	-	OK	-	OK	-
3	1	8	5	S-Probe23	S-Probe23	34.374635	-	34.904472	-	OK	-	OK	-	OK	-
3	1	9	5	S-Probe22	S-Probe22	116.227208	-	102.040176	-	OK	-	OK	-	OK	-
3	1	10	5	S-Probe21	S-Probe21	424.115382	-	392.664159	-	OK	-	OK	-	OK	-
3	1	1	6	hsa-miR-5194	MIMAT0021125	48.421705	-	35.801024	-	OK	-	OK	-	OK	-
3	1	2	6	hsa-miR-5193	MIMAT0021124	62.830572	-	59.487634	-	OK	-	OK	-	OK	-
3	1	3	6	hsa-miR-5087	MIMAT0021079	45.677403	-	37.717129	-	OK	-	OK	-	OK	-
3	1	4	6	hsa-miR-5011-3p	MIMAT0021046	33.777368	-	34.942842	-	OK	-	OK	-	OK	-
3	1	5	6	hsa-miR-4501	MIMAT0019037	32.292892	-	36.970287	-	OK	-	OK	-	OK	-
3	1	6	6	hsa-miR-4802-5p	MIMAT0019981	38.856373	-	37.091467	-	OK	-	OK	-	OK	-
3	1	7	6	hsa-miR-4802-3p	MIMAT0019982	38.783008	-	34.387172	-	OK	-	OK	-	OK	-
3	1	8	6	hsa-miR-4801	MIMAT0019980	39.570077	-	34.318723	-	OK	-	OK	-	OK	-
3	1	9	6	hsa-miR-4715-3p	MIMAT0019825	33.640386	-	33.998479	-	OK	-	OK	-	OK	-
3	1	10	6	hsa-miR-4658	MIMAT0019725	43.345581	-	34.651657	-	OK	-	OK	-	OK	-
3	1	1	7	hsa-miR-329-5p	MIMAT0026555	40.096717	-	37.662173	-	OK	-	OK	-	OK	-
3	1	2	7	hsa-miR-433-5p	MIMAT0026554	61.619601	-	62.031635	-	OK	-	OK	-	OK	-
3	1	3	7	hsa-let-7c-3p	MIMAT0026472	49.097341	-	35.407472	-	OK	-	OK	-	OK	-
3	1	4	7	hsa-miR-450a-1-3p	MIMAT0022700	35.421814	-	34.237805	-	OK	-	OK	-	OK	-
3	1	5	7	hsa-miR-6717-5p	MIMAT0025846	73.055704	-	66.582784	-	OK	-	OK	-	OK	-
3	1	6	7	hsa-miR-6716-3p	MIMAT0025845	54.762508	-	38.903724	-	OK	-	OK	-	OK	-
3	1	7	7	hsa-miR-5583-3p	MIMAT0022282	36.375544	-	38.656910	-	OK	-	OK	-	OK	-
3	1	8	7	hsa-miR-5583-5p	MIMAT0022281	35.098676	-	30.504518	-	OK	-	OK	-	OK	-
3	1	9	7	hsa-miR-548ar-3p	MIMAT0022266	33.300043	-	28.396955	-	OK	-	OK	-	OK	-
3	1	10	7	hsa-miR-548ar-5p	MIMAT0022265	35.122726	-	28.105770	-	OK	-	OK	-	OK	-
3	1	1	8	hsa-miR-6830-5p	MIMAT0027560	49.882131	-	48.692647	-	OK	-	OK	-	OK	-
3	1	2	8	hsa-miR-6829-3p	MIMAT0027559	62.419603	-	55.663708	-	OK	-	OK	-	OK	-
3	1	3	8	hsa-miR-6822-5p	MIMAT0027544	59.839683	-	47.088424	-	OK	-	OK	-	OK	-
3	1	4	8	hsa-miR-6821-3p	MIMAT0027543	47.181822	-	40.633577	-	OK	-	OK	-	OK	-
3	1	5	8	hsa-miR-6814-5p	MIMAT0027528	43.585464	-	38.608361	-	OK	-	OK	-	OK	-
3	1	6	8	hsa-miR-6813-3p	MIMAT0027527	63.883534	-	54.366802	-	OK	-	OK	-	OK	-
3	1	7	8	hsa-miR-6806-5p	MIMAT0027512	141.842633	-	99.627195	-	OK	-	OK	-	OK	-
3	1	8	8	hsa-miR-6805-3p	MIMAT0027511	259.028803	-	218.042265	-	OK	-	OK	-	OK	-
3	1	9	8	hsa-miR-580-5p	MIMAT0026617	36.083465	-	32.399585	-	OK	-	OK	-	OK	-
3	1	10	8	hsa-miR-579-5p	MIMAT0026616	38.969624	-	28.892469	-	OK	-	OK	-	OK	-
3	1	1	9	No Probe	No Probe	42.388653	-	32.332622	-	OK	-	OK	-	OK	-
3	1	2	9	No Probe	No Probe	35.259106	-	33.272403	-	OK	-	OK	-	OK	-
3	1	3	9	hsa-miR-4485-5p	MIMAT0032116	74.892088	-	65.361529	-	OK	-	OK	-	OK	-
3	1	4	9	hsa-miR-1-5p	MIMAT0031892	39.962472	-	35.863472	-	OK	-	OK	-	OK	-
3	1	5	9	hsa-miR-8089	MIMAT0031016	125.634990	-	99.838544	-	OK	-	OK	-	OK	-
3	1	6	9	hsa-miR-8088	MIMAT0031015	38.154092	-	41.977431	-	OK	-	OK	-	OK	-
3	1	7	9	hsa-miR-8073	MIMAT0031000	116.031766	-	82.591401	-	OK	-	OK	-	OK	-
3	1	8	9	hsa-miR-8072	MIMAT0030999	8529.656023	-	7520.000322	-	OK	-	OK	-	OK	-
3	1	9	9	hsa-miR-8057	MIMAT0030984	41.330051	-	41.261068	-	OK	-	OK	-	OK	-
3	1	10	9	hsa-miR-8056	MIMAT0030983	37.136745	-	35.102331	-	OK	-	OK	-	OK	-
3	1	1	10	BLANK	BLANK	38.313613	-	40.708836	-	OK	-	OK	-	OK	-
3	1	2	10	BLANK	BLANK	34.414202	-	37.109938	-	OK	-	OK	-	OK	-
3	1	3	10	BLANK	BLANK	35.889392	-	33.350688	-	OK	-	OK	-	OK	-
3	1	4	10	BLANK	BLANK	42.149536	-	30.784501	-	OK	-	OK	-	OK	-
3	1	5	10	BLANK	BLANK	40.126089	-	30.786730	-	OK	-	OK	-	OK	-
3	1	6	10	BLANK	BLANK	41.233557	-	31.693399	-	OK	-	OK	-	OK	-
3	1	7	10	BLANK	BLANK	46.467658	-	32.337075	-	OK	-	OK	-	OK	-
3	1	8	10	BLANK	BLANK	41.297175	-	37.306654	-	OK	-	OK	-	OK	-
