Least-squares	SpotMedian Ch1=635nm		SpotMedian Ch2= nm		
y=ax+b	Gain1-Gain2	Gain1-Gain3	Gain1-Gain2	Gain1-Gain3
a	0.516	0.282	-	-
b	-0.154	-1.135	-	-
r2	0.999875	0.999750	-	-

						SpotMedian		BG_Median		Gain1		Gain2		Gain3
Cell	Block	Column	Row	G_Name	G_ID	635nm	 nm	635nm	 nm	Flag_635	Flag_ 	Flag_635	Flag_ 	Flag_635	Flag_ 
2	1	1	1	hsa-miR-28-3p	MIMAT0004502	33.083527	-	20.730092	-	OK	-	OK	-	OK	-
2	1	2	1	hsa-miR-27a-5p	MIMAT0004501	33.279543	-	22.485535	-	OK	-	OK	-	OK	-
2	1	3	1	hsa-miR-518b	MIMAT0002844	37.517366	-	17.004890	-	OK	-	OK	-	OK	-
2	1	4	1	hsa-miR-520b	MIMAT0002843	34.977070	-	14.994189	-	OK	-	OK	-	OK	-
2	1	5	1	hsa-miR-498	MIMAT0002824	76.768959	-	48.501064	-	OK	-	OK	-	OK	-
2	1	6	1	hsa-miR-512-3p	MIMAT0002823	33.806561	-	14.196276	-	OK	-	OK	-	OK	-
2	1	7	1	hsa-miR-491-5p	MIMAT0002807	79.681895	-	50.442873	-	OK	-	OK	-	OK	-
2	1	8	1	hsa-miR-490-3p	MIMAT0002806	31.306646	-	10.770223	-	OK	-	OK	-	OK	-
2	1	9	1	hsa-miR-452-5p	MIMAT0001635	36.753952	-	9.398765	-	OK	-	OK	-	OK	-
2	1	10	1	hsa-miR-451a	MIMAT0001631	69.797155	-	56.257511	-	OK	-	OK	-	OK	-
2	1	1	2	hsa-miR-1302	MIMAT0005890	36.595457	-	16.904497	-	OK	-	OK	-	OK	-
2	1	2	2	hsa-miR-548l	MIMAT0005889	29.632269	-	11.262707	-	OK	-	OK	-	OK	-
2	1	3	2	hsa-miR-1208	MIMAT0005873	31.478248	-	22.231059	-	OK	-	OK	-	OK	-
2	1	4	2	hsa-miR-1207-3p	MIMAT0005872	38.872065	-	22.915932	-	OK	-	OK	-	OK	-
2	1	5	2	hsa-miR-124-5p	MIMAT0004591	30.094115	-	13.402917	-	OK	-	OK	-	OK	-
2	1	6	2	hsa-miR-122-3p	MIMAT0004590	37.568524	-	11.053594	-	OK	-	OK	-	OK	-
2	1	7	2	"hsa-miR-199a-3p, hsa-miR-199b-3p"	"MIMAT0000232, MIMAT0004563"	33.246684	-	13.018541	-	OK	-	OK	-	OK	-
2	1	8	2	hsa-miR-196a-3p	MIMAT0004562	28.879800	-	14.414486	-	OK	-	OK	-	OK	-
2	1	9	2	hsa-miR-16-2-3p	MIMAT0004518	32.098778	-	28.768171	-	OK	-	OK	-	OK	-
2	1	10	2	hsa-miR-106a-3p	MIMAT0004517	34.636385	-	18.598110	-	OK	-	OK	-	OK	-
2	1	1	3	hsa-miR-4281	MIMAT0016907	1293.632962	-	1504.911797	-	OK	-	OK	-	OK	-
2	1	2	3	hsa-miR-4271	MIMAT0016901	207.443976	-	168.971703	-	OK	-	OK	-	OK	-
2	1	3	3	hsa-miR-3130-3p	MIMAT0014994	35.796852	-	15.403786	-	OK	-	OK	-	OK	-
2	1	4	3	hsa-miR-4285	MIMAT0016913	37.848199	-	16.860738	-	OK	-	OK	-	OK	-
2	1	5	3	hsa-miR-2277-3p	MIMAT0011777	34.217250	-	17.891580	-	OK	-	OK	-	OK	-
2	1	6	3	hsa-miR-2276-3p	MIMAT0011775	41.873850	-	21.750502	-	OK	-	OK	-	OK	-
2	1	7	3	hsa-miR-1270	MIMAT0005924	36.367129	-	11.550544	-	OK	-	OK	-	OK	-
2	1	8	3	hsa-miR-1269a	MIMAT0005923	33.099325	-	17.098956	-	OK	-	OK	-	OK	-
2	1	9	3	hsa-miR-1255a	MIMAT0005906	29.089641	-	11.940074	-	OK	-	OK	-	OK	-
2	1	10	3	hsa-miR-1254	MIMAT0005905	73.752803	-	57.825632	-	OK	-	OK	-	OK	-
2	1	1	4	hsa-miR-4424	MIMAT0018939	31.505351	-	10.066166	-	OK	-	OK	-	OK	-
2	1	2	4	hsa-miR-4785	MIMAT0019949	34.990895	-	20.115680	-	OK	-	OK	-	OK	-
2	1	3	4	hsa-miR-4680-5p	MIMAT0019764	29.258724	-	13.383720	-	OK	-	OK	-	OK	-
2	1	4	4	hsa-miR-3124-3p	MIMAT0019200	32.438584	-	16.383720	-	OK	-	OK	-	OK	-
2	1	5	4	hsa-miR-4722-3p	MIMAT0019837	47.522551	-	28.448880	-	OK	-	OK	-	OK	-
2	1	6	4	hsa-miR-3140-5p	MIMAT0019204	32.244899	-	5.949305	-	OK	-	OK	-	OK	-
2	1	7	4	hsa-miR-4709-5p	MIMAT0019811	35.268050	-	27.248262	-	OK	-	OK	-	OK	-
2	1	8	4	hsa-miR-3973	MIMAT0019358	32.457071	-	16.521725	-	OK	-	OK	-	OK	-
2	1	9	4	hsa-miR-3186-3p	MIMAT0015068	33.647331	-	9.415355	-	OK	-	OK	-	OK	-
2	1	10	4	hsa-miR-3065-5p	MIMAT0015066	32.290131	-	16.526880	-	OK	-	OK	-	OK	-
2	1	1	5	hsa-miR-4483	MIMAT0019017	59.785309	-	44.103394	-	OK	-	OK	-	OK	-
2	1	2	5	hsa-miR-4525	MIMAT0019064	251.852781	-	234.313722	-	OK	-	OK	-	OK	-
2	1	3	5	S-Probe28	S-Probe28	59270.000000	-	55049.000000	-	OK	-	OK	-	OK	-
2	1	4	5	S-Probe27	S-Probe27	417.332800	-	426.860285	-	OK	-	OK	-	OK	-
2	1	5	5	S-Probe26	S-Probe26	2860.765110	-	3151.044322	-	OK	-	OK	-	OK	-
2	1	6	5	S-Probe25	S-Probe25	33.246684	-	8.649077	-	OK	-	OK	-	OK	-
2	1	7	5	S-Probe24	S-Probe24	464.203591	-	458.537359	-	OK	-	OK	-	OK	-
2	1	8	5	S-Probe23	S-Probe23	27.713407	-	11.859869	-	OK	-	OK	-	OK	-
2	1	9	5	S-Probe22	S-Probe22	73.644920	-	45.372902	-	OK	-	OK	-	OK	-
2	1	10	5	S-Probe21	S-Probe21	347.922976	-	346.060301	-	OK	-	OK	-	OK	-
2	1	1	6	hsa-miR-5194	MIMAT0021125	39.930933	-	15.558982	-	OK	-	OK	-	OK	-
2	1	2	6	hsa-miR-5193	MIMAT0021124	44.056041	-	19.856528	-	OK	-	OK	-	OK	-
2	1	3	6	hsa-miR-5087	MIMAT0021079	37.622560	-	16.812244	-	OK	-	OK	-	OK	-
2	1	4	6	hsa-miR-5011-3p	MIMAT0021046	31.621133	-	15.253476	-	OK	-	OK	-	OK	-
2	1	5	6	hsa-miR-4501	MIMAT0019037	27.235216	-	10.491874	-	OK	-	OK	-	OK	-
2	1	6	6	hsa-miR-4802-5p	MIMAT0019981	36.823955	-	15.037348	-	OK	-	OK	-	OK	-
2	1	7	6	hsa-miR-4802-3p	MIMAT0019982	33.618086	-	11.625804	-	OK	-	OK	-	OK	-
2	1	8	6	hsa-miR-4801	MIMAT0019980	33.247231	-	18.006838	-	OK	-	OK	-	OK	-
2	1	9	6	hsa-miR-4715-3p	MIMAT0019825	32.241305	-	8.970106	-	OK	-	OK	-	OK	-
2	1	10	6	hsa-miR-4658	MIMAT0019725	36.116719	-	16.930709	-	OK	-	OK	-	OK	-
2	1	1	7	hsa-miR-329-5p	MIMAT0026555	36.100752	-	16.569816	-	OK	-	OK	-	OK	-
2	1	2	7	hsa-miR-433-5p	MIMAT0026554	47.235355	-	24.680607	-	OK	-	OK	-	OK	-
2	1	3	7	hsa-let-7c-3p	MIMAT0026472	36.603714	-	21.725025	-	OK	-	OK	-	OK	-
2	1	4	7	hsa-miR-450a-1-3p	MIMAT0022700	34.736369	-	15.503053	-	OK	-	OK	-	OK	-
2	1	5	7	hsa-miR-6717-5p	MIMAT0025846	68.238183	-	44.949533	-	OK	-	OK	-	OK	-
2	1	6	7	hsa-miR-6716-3p	MIMAT0025845	43.419167	-	13.409810	-	OK	-	OK	-	OK	-
2	1	7	7	hsa-miR-5583-3p	MIMAT0022282	32.413624	-	17.488142	-	OK	-	OK	-	OK	-
2	1	8	7	hsa-miR-5583-5p	MIMAT0022281	30.314545	-	18.242507	-	OK	-	OK	-	OK	-
2	1	9	7	hsa-miR-548ar-3p	MIMAT0022266	31.239332	-	12.944629	-	OK	-	OK	-	OK	-
2	1	10	7	hsa-miR-548ar-5p	MIMAT0022265	29.903309	-	13.646079	-	OK	-	OK	-	OK	-
2	1	1	8	hsa-miR-6830-5p	MIMAT0027560	53.287392	-	28.027714	-	OK	-	OK	-	OK	-
2	1	2	8	hsa-miR-6829-3p	MIMAT0027559	52.924625	-	21.965237	-	OK	-	OK	-	OK	-
2	1	3	8	hsa-miR-6822-5p	MIMAT0027544	51.780313	-	37.680939	-	OK	-	OK	-	OK	-
2	1	4	8	hsa-miR-6821-3p	MIMAT0027543	40.266787	-	24.807299	-	OK	-	OK	-	OK	-
2	1	5	8	hsa-miR-6814-5p	MIMAT0027528	37.697415	-	20.736460	-	OK	-	OK	-	OK	-
2	1	6	8	hsa-miR-6813-3p	MIMAT0027527	49.449858	-	34.141712	-	OK	-	OK	-	OK	-
2	1	7	8	hsa-miR-6806-5p	MIMAT0027512	85.126323	-	69.678962	-	OK	-	OK	-	OK	-
2	1	8	8	hsa-miR-6805-3p	MIMAT0027511	199.550960	-	134.359436	-	OK	-	OK	-	OK	-
2	1	9	8	hsa-miR-580-5p	MIMAT0026617	30.097898	-	0.843069	-	OK	-	OK	-	OK	-
2	1	10	8	hsa-miR-579-5p	MIMAT0026616	37.189054	-	17.125646	-	OK	-	OK	-	OK	-
2	1	1	9	No Probe	No Probe	41.766514	-	15.342643	-	OK	-	OK	-	OK	-
2	1	2	9	No Probe	No Probe	48.501374	-	16.097008	-	OK	-	OK	-	OK	-
2	1	3	9	hsa-miR-4485-5p	MIMAT0032116	87.614745	-	54.532040	-	OK	-	OK	-	OK	-
2	1	4	9	hsa-miR-1-5p	MIMAT0031892	32.206661	-	17.803882	-	OK	-	OK	-	OK	-
2	1	5	9	hsa-miR-8089	MIMAT0031016	124.845330	-	81.843255	-	OK	-	OK	-	OK	-
2	1	6	9	hsa-miR-8088	MIMAT0031015	34.139348	-	9.867497	-	OK	-	OK	-	OK	-
2	1	7	9	hsa-miR-8073	MIMAT0031000	94.116256	-	51.720966	-	OK	-	OK	-	OK	-
2	1	8	9	hsa-miR-8072	MIMAT0030999	7944.383902	-	8562.850536	-	OK	-	OK	-	OK	-
2	1	9	9	hsa-miR-8057	MIMAT0030984	38.834544	-	10.101953	-	OK	-	OK	-	OK	-
2	1	10	9	hsa-miR-8056	MIMAT0030983	30.884821	-	11.317557	-	OK	-	OK	-	OK	-
2	1	1	10	BLANK	BLANK	33.865071	-	12.334071	-	OK	-	OK	-	OK	-
2	1	2	10	BLANK	BLANK	33.569976	-	13.541313	-	OK	-	OK	-	OK	-
2	1	3	10	BLANK	BLANK	33.478248	-	13.930843	-	OK	-	OK	-	OK	-
2	1	4	10	BLANK	BLANK	33.445936	-	31.081829	-	OK	-	OK	-	OK	-
2	1	5	10	BLANK	BLANK	32.629390	-	2.545657	-	OK	-	OK	-	OK	-
2	1	6	10	BLANK	BLANK	36.231955	-	6.984014	-	OK	-	OK	-	OK	-
2	1	7	10	BLANK	BLANK	29.533001	-	8.560254	-	OK	-	OK	-	OK	-
